,allocation_category,amount,location_code,fiscal_year
6616,TL NYSTL Library Books,"$ 1,064",K353,2020
6617,TL NYSTL Software,"$ 1,120",K353,2020
6618,TL Parent Coordinator,"$ 37,879",K353,2020
6619,TL Parent Coordinator OTPS,$ 500,K353,2020
6620,TL RS IEP Para,"$ 128,341",K353,2020
6621,TL RS Mandated Counseling Shared,"$ 48,045",K353,2020
6622,TL RS Mandated Speech Shared,"$ 96,693",K353,2020
6623,TL Summer in the City Shared,"$ 5,295",K353,2020
6624,TL Translation Services,$ 921,K353,2020
6625,CDC Comprehensive HIV Prevention,$ 500,K353,2019
6626,Contract for Excellence FY 09,"$ 101,934",K353,2019
6627,IDEA RS IEP Para,"$ 44,597",K353,2019
6628,Sequester Aid IDEA RS IEP Paras,"$ 4,765",K353,2019
6629,Sequester/2010 Census Title I SWP,"$ 4,415",K353,2019
6630,State Misc 03 -Empire State After School,"$ 8,250",K353,2019
6631,Title I 1003a Summer,"$ 16,979",K353,2019
6632,Title I SWP,"$ 128,771",K353,2019
6633,Title I SWP Parent and Family Engagement,"$ 1,301",K353,2019
6634,Title I SWP Translation Services,"$ 1,496",K353,2019
6635,TL Arts Studio,$ 850,K353,2019
6636,TL CB Per Session Per Diem Prep,$ 870,K353,2019
6637,TL CB School Staff,"$ 32,752",K353,2019
6638,TL Computer Maintenance,"$ 4,033",K353,2019
6639,TL Core Curriculum Support,$ 143,K353,2019
6640,TL E&E MS College Access OTPS,"$ 10,321",K353,2019
6641,TL E&E MS College Access PS,"$ 4,603",K353,2019
6642,TL ELA/Math Student Support,"$ 9,235",K353,2019
6643,TL Fair Student Funding,"$ 1,521,383",K353,2019
6644,TL FSF Floor Raise,"$ 32,033",K353,2019
6645,TL FSF Post-IEP Support,$ 490,K353,2019
6646,TL GE CB School Staff,"$ 13,911",K353,2019
6647,TL Health Education Initiative Support,"$ 7,500",K353,2019
6648,TL HEW School Wellness Council,"$ 2,500",K353,2019
6649,TL MOSL,"$ 1,500",K353,2019
6650,TL NYSTL Hardware,"$ 1,538",K353,2019
6651,TL NYSTL Library Books,$ 903,K353,2019
6652,TL NYSTL Software,"$ 1,479",K353,2019
6653,TL NYSTL Textbooks,$ 567,K353,2019
6654,TL Parent Coordinator,"$ 41,792",K353,2019
6655,TL Parent Coordinator OTPS,$ 500,K353,2019
6656,TL RS IEP Para,"$ 148,254",K353,2019
6657,TL RS Mandated Counseling Shared,"$ 48,739",K353,2019
6658,TL RS Mandated Speech Shared,"$ 86,146",K353,2019
6659,TL RS Speech Sixth Period Coverage,"$ 10,382",K353,2019
6660,TL SE CB School Staff,"$ 8,439",K353,2019
6661,TL SE Transitional Funding,"$ 7,741",K353,2019
6662,TL Strong Schools Strong Communities,"$ 16,000",K353,2019
6663,TL Summer in the City Shared,$ 200,K353,2019
6664,TL Translation Services,$ 879,K353,2019
6665,TL Vision for School Improvement,"$ 19,097",K353,2019
6666,TL Wellness Support,"$ 1,850",K353,2019
6667,Contract for Excellence FY 09,"$ 101,934",K353,2018
6668,IDEA RS IEP Para,"$ 55,152",K353,2018
6669,Private Grant 33,$ 674,K353,2018
6670,Sequester Aid IDEA RS IEP Paras,"$ 5,893",K353,2018
6671,Sequester/2010 Census Title I SWP,"$ 4,655",K353,2018
6672,State Misc 03 -Empire State After School,"$ 9,931",K353,2018
6673,Title I 1003a Summer,"$ 16,979",K353,2018
6674,Title I Priority/Focus SWP,"$ 34,195",K353,2018
6675,Title I Priority/Focus SWP Parent Education,"$ 10,209",K353,2018
6676,Title I SWP,"$ 131,126",K353,2018
6677,Title I SWP Parent Involvement,"$ 1,325",K353,2018
6678,Title I SWP Translation Services,"$ 1,578",K353,2018
6679,TL Arts Studio,"$ 1,165",K353,2018
6680,TL CB School Staff,"$ 14,704",K353,2018
6681,TL Computer Maintenance,"$ 4,899",K353,2018
6682,TL Core Curriculum Support,$ 143,K353,2018
6683,TL E&E Algebra for All,"$ 15,000",K353,2018
6684,TL E&E MS College Access,"$ 11,994",K353,2018
6685,TL ELA/Math Student Support,"$ 5,675",K353,2018
6686,TL Fair Student Funding,"$ 1,329,986",K353,2018
6687,TL MOSL,"$ 1,500",K353,2018
6688,TL NYSTL Library Books,"$ 1,009",K353,2018
6689,TL NYSTL Textbooks,"$ 6,494",K353,2018
6690,TL Parent Coordinator,"$ 41,792",K353,2018
6691,TL Parent Coordinator OTPS,$ 500,K353,2018
6692,TL RS IEP Para,"$ 138,694",K353,2018
6693,TL RS Mandated Counseling Shared,"$ 49,187",K353,2018
6694,TL RS Mandated Speech Shared,"$ 90,166",K353,2018
6695,TL SE Transitional Funding,"$ 15,481",K353,2018
6696,TL Strong Schools Strong Communities,"$ 16,000",K353,2018
6697,TL Summer in the City Shared,"$ 4,220",K353,2018
6698,TL Translation Services,$ 926,K353,2018
6699,TL Vision for School Improvement,"$ 19,097",K353,2018
6700,AIDP Attendance Shared,"$ 150,490",K352,2022
6701,ARPA Academic Recovery,"$ 60,000",K352,2022
6702,ARPA Academic Recovery AP Summer Rising,"$ 23,072",K352,2022
6703,ARPA Academic Recovery Arts,"$ 15,000",K352,2022
6704,ARPA Academic Recovery Para Summer Rising,"$ 3,382",K352,2022
6705,ARPA Academic Recovery SE After-School Instruction,"$ 19,687",K352,2022
6706,ARPA Academic Recovery SE Counseling,"$ 1,550",K352,2022
6707,ARPA Academic Recovery SE Intervention Training,"$ 2,363",K352,2022
6708,ARPA Academic Recovery SE Planning Prep,"$ 2,038",K352,2022
6709,ARPA Academic Recovery SE RS Related Services,"$ 8,700",K352,2022
6710,ARPA Academic Recovery SE Support Summer Rising,"$ 14,630",K352,2022
6711,ARPA Academic Recovery Summer Rising,"$ 24,427",K352,2022
6712,ARPA Academic Recovery Summer Rising ASD,"$ 16,651",K352,2022
6713,ARPA Election Day Remote Planning,"$ 3,194",K352,2022
6714,ARPA School COVID Planning Expansion,"$ 9,621",K352,2022
6715,ARPA Vaccine Policy Coverage,"$ 2,412",K352,2022
6716,Contract for Excellence FY 09,"$ 188,136",K352,2022
6717,CRRSA Computer Maintenance,"$ 1,911",K352,2022
6718,CRRSA CRSE Arts Studio,$ 321,K352,2022
6719,CRRSA Restoration Arts Studio,$ 814,K352,2022
6720,CRRSA SHSAT,$ 176,K352,2022
6721,CRRSA Situation Room,"$ 2,391",K352,2022
6722,FY22 Grant in Aid Assembly (28670),"$ 35,000",K352,2022
6723,High Need Support for Title I,"$ 3,523",K352,2022
6724,High Need Support for Title I STH,$ 457,K352,2022
6725,IC REV Physical Fitness CHAMPS SUPP UA 481/482,"$ 3,024",K352,2022
6726,IDEA RS IEP Para,"$ 36,613",K352,2022
6727,Rollover Foundation Grant 06 (09906),$ 339,K352,2022
6728,Rollover Smart Schools Bond Act,"$ 6,223",K352,2022
6729,Title I SWP,"$ 100,961",K352,2022
6730,Title I SWP Carry Over,"$ 14,014",K352,2022
6731,Title I SWP Carry Over Parent and Family Engage,$ 568,K352,2022
6732,Title I SWP Parent and Family Engagement,"$ 1,010",K352,2022
6733,Title I SWP STH,"$ 13,088",K352,2022
6734,Title I SWP Translation Services,"$ 1,444",K352,2022
6735,Title IV Fall Reopening Planning Grant,"$ 4,306",K352,2022
6736,Title IV Safe Healthy Counseling Summer Rising,"$ 6,179",K352,2022
6737,Title IV Well Rounded ELA Math Support,"$ 2,734",K352,2022
6738,TL 09 C4E ICT,"$ 56,865",K352,2022
6739,TL CB School Staff,"$ 88,922",K352,2022
6740,TL Computer Maintenance,"$ 9,290",K352,2022
6741,TL ELA/Math Student Support,"$ 7,916",K352,2022
6742,TL Fair Student Funding,"$ 1,384,557",K352,2022
6743,TL Imagine Schools,"$ 20,714",K352,2022
6744,TL Imagine Schools Per Session,"$ 5,636",K352,2022
6745,TL Itinerant Staff Shared,"$ 35,180",K352,2022
6746,TL MOSL,"$ 1,500",K352,2022
6747,TL NYSTL Hardware,$ 449,K352,2022
6748,TL NYSTL Library Books,$ 801,K352,2022
6749,TL NYSTL Software,$ 448,K352,2022
6750,TL Parent and Arts Partner Program OTPS,"$ 2,500",K352,2022
6751,TL Parent and Arts Partner Program PS,$ 324,K352,2022
6752,TL Parent Coordinator,"$ 38,235",K352,2022
6753,TL Parent Coordinator OTPS,$ 500,K352,2022
6754,TL RS IEP Para,"$ 138,969",K352,2022
6755,TL RS Mandated Counseling Shared,"$ 36,985",K352,2022
6756,TL RS Mandated Speech Shared,"$ 61,829",K352,2022
6757,TL RS Speech Sixth Period Coverage,"$ 13,635",K352,2022
6758,TL School to School Summer Rising Transfers Shared,"$ 3,995",K352,2022
6759,TL SE Specialized Programs ASD,"$ 730,110",K352,2022
6760,TL Situation Room,"$ 1,129",K352,2022
6761,TL Specialized Admissions,"$ 1,058",K352,2022
6762,TL Summer Rising Shared,$ 856,K352,2022
6763,TL Summer Rising Support Shared,"$ 2,927",K352,2022
6764,TL Translation Services,"$ 1,011",K352,2022
6765,AIDP Attendance Shared,"$ 147,079",K352,2021
6766,Contract for Excellence FY 09,"$ 188,136",K352,2021
6767,High Need Support for Title I,"$ 4,249",K352,2021
6768,IDEA RS IEP Para,"$ 48,825",K352,2021
6769,Private Grant 99 Energy Demand,"$ 2,706",K352,2021
6770,Rollover Foundation Grant 06,$ 56,K352,2021
6771,Title I STH,"$ 2,600",K352,2021
6772,Title I STH Carry Over,"$ 2,600",K352,2021
6773,Title I SWP,"$ 120,709",K352,2021
6774,Title I SWP Carry Over,"$ 16,912",K352,2021
6775,Title I SWP Parent and Family Engagement,"$ 2,506",K352,2021
6776,Title I SWP Summer in the City,$ 524,K352,2021
6777,Title I SWP Translation Services,"$ 1,410",K352,2021
6778,Title IV Ed Tech Teams,"$ 6,500",K352,2021
6779,Title IV Summer Rising Reopening Planning,"$ 1,768",K352,2021
6780,Title IV Well Rounded ELA Math Support,"$ 2,769",K352,2021
6781,TL 09 C4E ICT,"$ 56,865",K352,2021
6782,TL Arts Studio,$ 560,K352,2021
6783,TL CB School Staff,"$ 43,131",K352,2021
6784,TL CFES RIS Rule 10,"$ 167,560",K352,2021
6785,TL Champs,"$ 3,133",K352,2021
6786,TL Computer Maintenance,"$ 7,751",K352,2021
6787,TL CRRSA COVID Teacher Support,"$ 16,908",K352,2021
6788,TL ELA/Math Student Support,"$ 7,753",K352,2021
6789,TL Fair Student Funding,"$ 1,464,004",K352,2021
6790,TL Implicit Bias Awareness,$ 931,K352,2021
6791,TL Instructional Leadership Framework,"$ 18,938",K352,2021
6792,TL NYSTL Hardware,"$ 1,328",K352,2021
6793,TL NYSTL Library Books,$ 764,K352,2021
6794,TL NYSTL Software,"$ 1,225",K352,2021
6795,TL NYSTL Textbooks,$ 946,K352,2021
6796,TL Parent and Arts Partner Program OTPS,"$ 2,500",K352,2021
6797,TL Parent Coordinator,"$ 38,235",K352,2021
6798,TL Parent Coordinator OTPS,$ 500,K352,2021
6799,TL Periodic Assessment,"$ 1,500",K352,2021
6800,TL RS IEP Para,"$ 70,514",K352,2021
6801,TL RS Mandated Counseling Shared,"$ 32,773",K352,2021
6802,TL RS Mandated Speech Shared,"$ 59,446",K352,2021
6803,TL RS Speech Sixth Period Coverage,"$ 6,845",K352,2021
6804,TL School COVID Planning Supplement,"$ 3,471",K352,2021
6805,TL SE Specialized Programs ASD,"$ 342,678",K352,2021
6806,TL Specialized Admissions,$ 685,K352,2021
6807,TL Summer in the City Shared,"$ 1,806",K352,2021
6808,TL Terminal and Paid Leaves,"$ 22,264",K352,2021
6809,TL Translation Services,$ 988,K352,2021
6810,AIDP Attendance Shared,"$ 142,660",K352,2020
6811,Contract for Excellence FY 09,"$ 188,136",K352,2020
6812,Foundation Grant 06,$ 105,K352,2020
6813,High Need Support for Title I,"$ 4,179",K352,2020
6814,IDEA RS IEP Para,"$ 22,007",K352,2020
6815,Title I 1003a Summer,"$ 12,600",K352,2020
6816,Title I SWP,"$ 124,738",K352,2020
6817,Title I SWP Parent and Family Engagement,"$ 1,260",K352,2020
6818,Title I SWP Translation Services,"$ 1,498",K352,2020
6819,Title IV Well Rounded,"$ 31,353",K352,2020
6820,TL 09 C4E CTT,"$ 56,865",K352,2020
6821,TL CB School Staff,"$ 42,840",K352,2020
6822,TL CFES RIS Rule 10,"$ 202,146",K352,2020
6823,TL Computer Maintenance,"$ 7,751",K352,2020
6824,TL Continuous Improvement,"$ 16,000",K352,2020
6825,TL E&E MS College Access OTPS,"$ 7,722",K352,2020
6826,TL E&E MS College Access PS,"$ 2,440",K352,2020
6827,TL ELA/Math Student Support,"$ 6,814",K352,2020
6828,TL ELL/Special Needs Partner Arts Project OTPS,"$ 15,000",K352,2020
6829,TL ELL/Special Needs Partner Arts Project PS,"$ 1,227",K352,2020
6830,TL Fair Student Funding,"$ 1,403,641",K352,2020
6831,TL Instructional Leadership Framework,"$ 19,097",K352,2020
6832,TL Learning and Practicing Tolerance,$ 778,K352,2020
6833,TL MOSL,"$ 1,500",K352,2020
6834,TL NYSTL Library Books,$ 818,K352,2020
6835,TL Parent and Arts Partner Program OTPS,"$ 2,500",K352,2020
6836,TL Parent and Arts Partner Program PS,$ 307,K352,2020
6837,TL Parent Coordinator,"$ 37,878",K352,2020
6838,TL Parent Coordinator OTPS,$ 500,K352,2020
6839,TL Potential Mid Year Adj to be Repaid RG,"$ 14,850",K352,2020
6840,TL Prior Year Encumbrance,$ 876,K352,2020
6841,TL RS IEP Para,"$ 118,760",K352,2020
6842,TL RS IEP Teacher,"$ 101,073",K352,2020
6843,TL RS Mandated Counseling Shared,"$ 32,463",K352,2020
6844,TL RS Mandated Speech Shared,"$ 96,693",K352,2020
6845,TL RS Speech Sixth Period Coverage,"$ 9,380",K352,2020
6846,TL Safe School,"$ 7,770",K352,2020
6847,TL SE Transitional Funding,"$ 40,550",K352,2020
6848,TL Summer in the City Shared,"$ 1,945",K352,2020
6849,TL Temporary Shortfall Teachers,"$ 93,372",K352,2020
6850,TL Translation Services,$ 879,K352,2020
6851,AIDP Attendance Shared,"$ 138,934",K352,2019
6852,Contract for Excellence FY 09,"$ 175,196",K352,2019
6853,Foundation Grant 06,$ 500,K352,2019
6854,IDEA RS IEP Para,"$ 80,936",K352,2019
6855,Sequester Aid IDEA RS IEP Paras,"$ 2,381",K352,2019
6856,Sequester/2010 Census Title I SWP,"$ 5,107",K352,2019
6857,Title I 1003a Summer,"$ 16,979",K352,2019
6858,Title I Priority/Focus SWP,"$ 48,698",K352,2019
6859,Title I Priority/Focus SWP Parent Education,"$ 14,723",K352,2019
6860,Title I SWP,"$ 148,951",K352,2019
6861,Title I SWP Parent and Family Engagement,"$ 1,505",K352,2019
6862,Title I SWP Translation Services,"$ 1,529",K352,2019
6863,Title III LEP,"$ 12,366",K352,2019
6864,TL 09 C4E CTT,"$ 56,865",K352,2019
6865,TL Arts Studio,"$ 1,700",K352,2019
6866,TL Broadway Junior Arts Supplement,"$ 2,500",K352,2019
6867,TL Broadway Junior Arts Supplement OTPS,"$ 2,500",K352,2019
6868,TL CB Per Session Per Diem Prep,$ 825,K352,2019
6869,TL CB School Staff,"$ 28,186",K352,2019
6870,TL CFES Open Schools Teachers and Other Peds,"$ 95,823",K352,2019
6871,TL CFES RIS Rule 10,"$ 95,823",K352,2019
6872,TL Computer Maintenance,"$ 5,733",K352,2019
6873,TL Core Curriculum Support,$ 572,K352,2019
6874,TL E&E MS College Access OTPS,"$ 10,058",K352,2019
6875,TL E&E MS College Access PS,"$ 4,603",K352,2019
6876,TL ELA/Math Student Support,"$ 7,615",K352,2019
6877,TL Fair Student Funding,"$ 1,563,798",K352,2019
6878,TL GE CB School Staff,"$ 18,953",K352,2019
6879,TL Long Term Absence,"$ 7,217",K352,2019
6880,TL MOSL,"$ 1,500",K352,2019
6881,TL NYSTL Hardware,"$ 1,751",K352,2019
6882,TL NYSTL Library Books,"$ 1,028",K352,2019
6883,TL NYSTL Software,"$ 1,683",K352,2019
6884,TL NYSTL Textbooks,"$ 4,549",K352,2019
6885,TL Parent Coordinator,"$ 35,592",K352,2019
6886,TL Parent Coordinator OTPS,$ 500,K352,2019
6887,TL Rise ELT,"$ 91,298",K352,2019
6888,TL RS IEP Para,"$ 56,879",K352,2019
6889,TL RS IEP Teacher,"$ 95,823",K352,2019
6890,TL RS Mandated Counseling Shared,"$ 37,491",K352,2019
6891,TL RS Mandated Speech Shared,"$ 93,637",K352,2019
6892,TL SE CB School Staff,"$ 10,995",K352,2019
6893,TL SE Transitional Funding,"$ 40,550",K352,2019
6894,TL Strong Schools Strong Communities,"$ 16,000",K352,2019
6895,TL Summer in the City Shared,"$ 2,193",K352,2019
6896,TL Translation Services,$ 898,K352,2019
6897,TL Vision for School Improvement,"$ 19,097",K352,2019
6898,Contract for Excellence FY 09,"$ 175,196",K352,2018
6899,IDEA RS IEP Para,"$ 22,059",K352,2018
6900,OASAS Sub Abuse,"$ 82,941",K352,2018
6901,OASAS Sub Abuse OTPS,$ 500,K352,2018
6902,Sequester Aid IDEA RS IEP Paras,"$ 2,357",K352,2018
6903,Sequester/2010 Census Title I SWP,"$ 5,130",K352,2018
6904,Title I 1003a Summer,"$ 16,979",K352,2018
6905,Title I Priority/Focus SWP,"$ 37,690",K352,2018
6906,Title I Priority/Focus SWP Parent Education,"$ 11,253",K352,2018
6907,Title I Renewal School Teacher Leadership,"$ 35,060",K352,2018
6908,Title I SWP,"$ 144,526",K352,2018
6909,Title I SWP Parent Involvement,"$ 1,460",K352,2018
6910,Title I SWP Translation Services,"$ 1,581",K352,2018
6911,Title III Immigrant,"$ 3,311",K352,2018
6912,Title III LEP,"$ 12,366",K352,2018
6913,TL 09 C4E CTT,"$ 63,973",K352,2018
6914,TL Arts Studio,"$ 1,165",K352,2018
6915,TL Broadway Junior Arts Supplement,"$ 5,000",K352,2018
6916,TL Broadway Junior Arts Supplement OTPS,"$ 2,500",K352,2018
6917,TL CB School Staff,"$ 50,551",K352,2018
6918,TL Computer Maintenance,"$ 2,868",K352,2018
6919,TL Core Curriculum Support,$ 572,K352,2018
6920,TL E&E MS College Access,"$ 15,841",K352,2018
6921,TL ELA/Math Student Support,"$ 8,781",K352,2018
6922,TL Fair Student Funding,"$ 1,629,536",K352,2018
6923,TL Middle School Arts Matter OTPS,"$ 3,700",K352,2018
6924,TL Middle School Arts Matter Teachers,"$ 45,365",K352,2018
6925,TL MOSL,"$ 1,500",K352,2018
6926,TL NYSTL Library Books,"$ 1,021",K352,2018
6927,TL NYSTL Textbooks,"$ 8,957",K352,2018
6928,TL Parent Coordinator,"$ 35,592",K352,2018
6929,TL Parent Coordinator OTPS,$ 500,K352,2018
6930,TL Renewal ELA/Math Student Support,"$ 5,000",K352,2018
6931,TL Renewal ELT,"$ 117,943",K352,2018
6932,TL RS IEP Para,"$ 56,718",K352,2018
6933,TL RS IEP Teacher,"$ 90,730",K352,2018
6934,TL RS Mandated Counseling Shared,"$ 33,591",K352,2018
6935,TL RS Mandated Speech Shared,"$ 90,166",K352,2018
6936,TL Sabbaticals,"$ 58,527",K352,2018
6937,TL SE Transitional Funding,"$ 48,802",K352,2018
6938,TL Strong Schools Strong Communities,"$ 16,000",K352,2018
6939,TL Summer in the City Shared,$ 748,K352,2018
6940,TL Temporary Shortfall Per Diem,"$ 16,005",K352,2018
6941,TL Temporary Shortfall Per Session-OTPS,"$ 38,048",K352,2018
6942,TL Temporary Shortfall Teachers,"$ 132,037",K352,2018
6943,TL Translation Services,$ 929,K352,2018
6944,TL Turnaround Arts,"$ 10,000",K352,2018
6945,TL Vision for School Improvement,"$ 19,097",K352,2018
6946,ARPA Academic Recovery,"$ 81,190",K340,2022
6947,ARPA Academic Recovery AP Summer Rising,"$ 17,990",K340,2022
6948,ARPA Academic Recovery Arts,"$ 20,297",K340,2022
6949,ARPA Academic Recovery Screeners,"$ 1,850",K340,2022
6950,ARPA Academic Recovery SE After-School Instruction,"$ 26,085",K340,2022
6951,ARPA Academic Recovery SE Counseling,"$ 2,762",K340,2022
6952,ARPA Academic Recovery SE Intervention Training,"$ 2,363",K340,2022
6953,ARPA Academic Recovery SE Planning Prep,"$ 2,700",K340,2022
6954,ARPA Academic Recovery SE RS Related Services,"$ 10,440",K340,2022
6955,ARPA Academic Recovery Social Worker,"$ 154,225",K340,2022
6956,ARPA Election Day Remote Planning,"$ 3,194",K340,2022
6957,ARPA LA MYA Register Relief,"$ 259,650",K340,2022
6958,ARPA School COVID Planning Expansion,"$ 10,966",K340,2022
6959,Contract for Excellence FY 09,"$ 31,728",K340,2022
6960,CRRSA Computer Maintenance,"$ 1,302",K340,2022
6961,CRRSA CRSE Arts Studio,$ 642,K340,2022
6962,CRRSA Restoration Arts Studio,"$ 1,628",K340,2022
6963,CRRSA SHSAT,$ 176,K340,2022
6964,CRRSA Situation Room,"$ 1,709",K340,2022
6965,Extended Learning Time SM 41,"$ 389,320",K340,2022
6966,High Need Support for Title I,"$ 5,285",K340,2022
6967,High Need Support for Title I STH,$ 685,K340,2022
6968,IDEA RS IEP Para,"$ 48,819",K340,2022
6969,Rollover Smart Schools Bond Act,"$ 9,066",K340,2022
6970,State Misc 03-Empire State Afterschl Prog /Round 1,"$ 11,550",K340,2022
6971,Title I SWP,"$ 151,442",K340,2022
6972,Title I SWP Carry Over,"$ 21,021",K340,2022
6973,Title I SWP Carry Over Parent and Family Engage,$ 853,K340,2022
6974,Title I SWP Parent and Family Engagement,"$ 1,514",K340,2022
6975,Title I SWP STH,"$ 19,631",K340,2022
6976,Title I SWP Translation Services,"$ 1,633",K340,2022
6977,Title IV Fall Reopening Planning Grant,"$ 4,852",K340,2022
6978,Title IV Well Rounded ELA Math Support,"$ 3,488",K340,2022
6979,TL CB School Staff,"$ 41,279",K340,2022
6980,TL CFES RIS Itinerant Host Schools,"$ 19,377",K340,2022
6981,TL Civics for All,"$ 2,750",K340,2022
6982,TL Computer Maintenance,"$ 6,329",K340,2022
6983,TL CRRSA COVID MYA Register Relief,"$ 73,235",K340,2022
6984,TL CRRSA FSF Floor Raise,"$ 58,519",K340,2022
6985,TL ELA/Math Student Support,"$ 10,098",K340,2022
6986,TL Fair Student Funding,"$ 1,642,611",K340,2022
6987,TL FSF Floor Raise,"$ 99,137",K340,2022
6988,TL Itinerant Average Offset,"$ 3,036",K340,2022
6989,TL Itinerant Staff Shared,"$ 35,718",K340,2022
6990,TL MOSL,"$ 1,500",K340,2022
6991,TL NYSTL Hardware,"$ 1,299",K340,2022
6992,TL NYSTL Library Books,"$ 1,371",K340,2022
6993,TL NYSTL Software,"$ 1,299",K340,2022
6994,TL NYSTL Textbooks,"$ 12,713",K340,2022
6995,TL Parent Coordinator,"$ 43,968",K340,2022
6996,TL Parent Coordinator OTPS,$ 500,K340,2022
6997,TL RS IEP Para,"$ 240,453",K340,2022
6998,TL RS Mandated Counseling Shared,"$ 54,792",K340,2022
6999,TL RS Mandated Speech Shared,"$ 78,621",K340,2022
7000,TL Situation Room,"$ 1,129",K340,2022
7001,TL Specialized Admissions,"$ 1,058",K340,2022
7002,TL Translation Services,"$ 1,145",K340,2022
7003,Contract for Excellence FY 09,"$ 31,728",K340,2021
7004,High Need Support for Title I,"$ 5,189",K340,2021
7005,IDEA RS IEP Para,"$ 62,201",K340,2021
7006,Rollover State Misc 03 - Empire State After Schl P,"$ 3,043",K340,2021
7007,State Misc 03 - Empire State After School Program,"$ 11,550",K340,2021
7008,Title I STH,"$ 1,300",K340,2021
