,allocation_category,amount,location_code,fiscal_year
4485,Title IV Fall Reopening Planning Grant,"$ 10,458",Q172,2022
4486,Title IV Safe Healthy Counseling Summer Rising,"$ 6,391",Q172,2022
4487,Title IV Well Rounded ELA Math Support,"$ 8,829",Q172,2022
4488,TL CB School Staff,"$ 97,301",Q172,2022
4489,TL Champs,"$ 5,400",Q172,2022
4490,TL Civics for All,"$ 2,750",Q172,2022
4491,TL Computer Maintenance,"$ 6,926",Q172,2022
4492,TL COVID Register Relief,$ 4,Q172,2022
4493,TL CRRSA COVID MYA Register Relief,"$ 133,188",Q172,2022
4494,TL CRRSA FSF Floor Raise,"$ 253,551",Q172,2022
4495,TL ELA/Math Student Support,"$ 25,560",Q172,2022
4496,TL Fair Student Funding,"$ 6,367,691",Q172,2022
4497,TL FSF Floor Raise,"$ 429,544",Q172,2022
4498,TL FSF Post-IEP Support,$ 507,Q172,2022
4499,TL HEW School Wellness Council,"$ 1,392",Q172,2022
4500,TL Implicit Bias Awareness,"$ 5,183",Q172,2022
4501,TL MOSL,"$ 1,700",Q172,2022
4502,TL NYSTL Hardware,"$ 10,400",Q172,2022
4503,TL NYSTL Library Books,"$ 6,085",Q172,2022
4504,TL NYSTL Software,"$ 9,564",Q172,2022
4505,TL NYSTL Textbooks,"$ 41,506",Q172,2022
4506,TL Parent Coordinator,"$ 55,473",Q172,2022
4507,TL Parent Coordinator OTPS,$ 500,Q172,2022
4508,TL RS IEP Para,"$ 29,403",Q172,2022
4509,TL RS IEP Teacher,"$ 102,438",Q172,2022
4510,TL RS Mandated Counseling Shared,"$ 87,667",Q172,2022
4511,TL RS Mandated Speech Shared,"$ 206,166",Q172,2022
4512,TL RS Occupational Therapist PS Shared,"$ 56,088",Q172,2022
4513,TL SBST Shared,"$ 149,610",Q172,2022
4514,TL Situation Room,"$ 4,800",Q172,2022
4515,TL Specialized Admissions,"$ 3,146",Q172,2022
4516,TL Summer Rising Shared,"$ 62,748",Q172,2022
4517,TL Summer Rising Support Shared,"$ 5,435",Q172,2022
4518,TL Translation Services,"$ 1,771",Q172,2022
4519,Contract for Excellence FY 09,"$ 105,821",Q172,2021
4520,High Need Support for Title I STH,"$ 1,229",Q172,2021
4521,OASAS County Initiative Prevention,"$ 8,889",Q172,2021
4522,OASAS Sub Abuse,"$ 80,769",Q172,2021
4523,Title I STH for Non Title I Schools,"$ 11,726",Q172,2021
4524,Title I STH for Non Title I Schools Carry Over,"$ 1,480",Q172,2021
4525,Title III Immigrant,"$ 8,259",Q172,2021
4526,Title III Immigrant Carryover,"$ 8,272",Q172,2021
4527,Title III LEP,"$ 12,366",Q172,2021
4528,Title III Summer in the City MLL Support,"$ 18,287",Q172,2021
4529,Title III Translation Services,"$ 4,907",Q172,2021
4530,Title IV Summer Rising Reopening Planning,"$ 4,451",Q172,2021
4531,Title IV Well Rounded ELA Math Support,"$ 8,931",Q172,2021
4532,TL Arts Studio,"$ 2,800",Q172,2021
4533,TL CB School Staff,"$ 19,671",Q172,2021
4534,TL Champs,"$ 3,133",Q172,2021
4535,TL Computer Maintenance,"$ 6,118",Q172,2021
4536,TL Covid MY Register Loss Restoration,"$ 67,470",Q172,2021
4537,TL CRRSA COVID MYA Register Loss Restoration,"$ 202,410",Q172,2021
4538,TL CRRSA COVID Teacher Support,"$ 153,529",Q172,2021
4539,TL ELA/Math Student Support,"$ 25,004",Q172,2021
4540,TL Fair Student Funding,"$ 6,900,067",Q172,2021
4541,TL HEW School Wellness Council,"$ 2,500",Q172,2021
4542,TL Implicit Bias Awareness,"$ 2,941",Q172,2021
4543,TL Instructional Leadership Framework,"$ 24,568",Q172,2021
4544,TL NYSTL Hardware,"$ 10,897",Q172,2021
4545,TL NYSTL Library Books,"$ 6,266",Q172,2021
4546,TL NYSTL Software,"$ 10,050",Q172,2021
4547,TL NYSTL Textbooks,"$ 45,047",Q172,2021
4548,TL Parent Coordinator,"$ 55,473",Q172,2021
4549,TL Parent Coordinator OTPS,$ 500,Q172,2021
4550,TL Periodic Assessment,"$ 1,700",Q172,2021
4551,TL RS IEP Para,"$ 275,065",Q172,2021
4552,TL RS IEP Teacher,"$ 97,611",Q172,2021
4553,TL RS Mandated Counseling Shared,"$ 79,971",Q172,2021
4554,TL RS Mandated Speech Shared,"$ 198,218",Q172,2021
4555,TL SBST Shared,"$ 144,120",Q172,2021
4556,TL School COVID Planning Supplement,"$ 8,801",Q172,2021
4557,TL School to School Summer Transfers Shared,"$ 61,237",Q172,2021
4558,TL Specialized Admissions,"$ 2,820",Q172,2021
4559,TL Summer in the City Shared,"$ 27,779",Q172,2021
4560,TL Summer in the City Support Shared,"$ 7,003",Q172,2021
4561,TL Summer in the City SWD Support,"$ 32,716",Q172,2021
4562,TL Translation Services,"$ 1,857",Q172,2021
4563,Contract for Excellence FY 09,"$ 105,821",Q172,2020
4564,High Need Support for Title I STH,$ 713,Q172,2020
4565,IDEA RS IEP Para,"$ 153,024",Q172,2020
4566,OASAS County Initiative Prevention,"$ 8,889",Q172,2020
4567,OASAS Sub Abuse,"$ 79,260",Q172,2020
4568,OASAS Sub Abuse OTPS,"$ 1,000",Q172,2020
4569,Private Grant 32,"$ 1,622",Q172,2020
4570,Private Grant 34,$ 500,Q172,2020
4571,Private Grant 38,$ 100,Q172,2020
4572,Private Grant 40,$ 500,Q172,2020
4573,Private Grant 42,"$ 3,692",Q172,2020
4574,Private PTA Grant 07,"$ 5,824",Q172,2020
4575,Rollover Private Grant 30 (79230),"$ 1,400",Q172,2020
4576,Rollover Private Grant 34 (42934),$ 100,Q172,2020
4577,Rollover Private Grant 42,"$ 2,985",Q172,2020
4578,Rollover Private Grant 43,$ 370,Q172,2020
4579,Rollover Private Grant 43 (72943),$ 236,Q172,2020
4580,Rollover Private Grant 44,$ 284,Q172,2020
4581,Rollover Private Grant 46 (72946),$ 345,Q172,2020
4582,Rollover Private Grant 46 (82946),$ 500,Q172,2020
4583,Rollover Private Grant 47 (82947),"$ 1,180",Q172,2020
4584,Title I STH for Non Title I Schools,"$ 7,306",Q172,2020
4585,Title III Immigrant,"$ 7,145",Q172,2020
4586,Title III LEP,"$ 12,366",Q172,2020
4587,Title III Translation Services,"$ 4,841",Q172,2020
4588,TL Arts Studio,"$ 4,325",Q172,2020
4589,TL CB School Staff,"$ 19,580",Q172,2020
4590,TL Computer Maintenance,"$ 6,118",Q172,2020
4591,TL Continuous Improvement,"$ 16,000",Q172,2020
4592,TL E&E Algebra for All,"$ 6,262",Q172,2020
4593,TL E&E MS College Access OTPS,"$ 45,592",Q172,2020
4594,TL E&E MS College Access PS,"$ 4,639",Q172,2020
4595,TL ELA/Math Student Support,"$ 19,919",Q172,2020
4596,TL Fair Student Funding,"$ 6,793,195",Q172,2020
4597,TL FSF Post-IEP Support,$ 986,Q172,2020
4598,TL Instructional Leadership Framework,"$ 24,888",Q172,2020
4599,TL MOSL,"$ 1,700",Q172,2020
4600,TL NYSTL Hardware,"$ 4,352",Q172,2020
4601,TL NYSTL Library Books,"$ 6,015",Q172,2020
4602,TL NYSTL Software,"$ 4,352",Q172,2020
4603,TL Parent Coordinator,"$ 54,957",Q172,2020
4604,TL Parent Coordinator OTPS,$ 500,Q172,2020
4605,TL RS IEP Para,"$ 212,836",Q172,2020
4606,TL RS IEP Teacher,"$ 93,835",Q172,2020
4607,TL RS Mandated Counseling Shared,"$ 89,597",Q172,2020
4608,TL RS Mandated Speech Shared,"$ 193,386",Q172,2020
4609,TL SBST Shared,"$ 246,705",Q172,2020
4610,TL School Incentive 2020C2,"$ 23,460",Q172,2020
4611,TL Social and Emotional Learning,"$ 20,000",Q172,2020
4612,TL Summer in the City Shared,"$ 8,360",Q172,2020
4613,TL Translation Services,"$ 1,428",Q172,2020
4614,Contract for Excellence FY 09,"$ 105,821",Q172,2019
4615,Funds Pub Schl 69 - PSQ172 - Supplies,$ 179,Q172,2019
4616,IC Rev DSNY Zero Waste School Awards,$ 500,Q172,2019
4617,IDEA RS IEP Para,"$ 147,226",Q172,2019
4618,OASAS County Initiative Prevention,"$ 8,889",Q172,2019
4619,OASAS Sub Abuse,"$ 74,291",Q172,2019
4620,OASAS Sub Abuse OTPS,$ 500,Q172,2019
4621,Private Grant 48,$ 200,Q172,2019
4622,Private PTA Grant 06,"$ 7,856",Q172,2019
4623,Rollover Private Grant 30 (62930),"$ 3,031",Q172,2019
4624,Rollover Private Grant 30 (79230),$ 937,Q172,2019
4625,Rollover Private Grant 31 (62931),$ 180,Q172,2019
4626,Rollover Private Grant 32 (62932),$ 100,Q172,2019
4627,Rollover Private Grant 33 (62933),$ 618,Q172,2019
4628,Rollover Private Grant 35,"$ 1,000",Q172,2019
4629,Rollover Private PTA Grant 03 (71203),"$ 7,500",Q172,2019
4630,Rollover Private PTA Grant 06,"$ 1,914",Q172,2019
4631,Sequester Aid IDEA RS IEP Paras,"$ 9,530",Q172,2019
4632,Sequester Aid Title I STH for Non-Title I Schools,$ 894,Q172,2019
4633,Title I STH for Non Title I Schools,"$ 8,775",Q172,2019
4634,Title III LEP,"$ 12,366",Q172,2019
4635,Title III Translation Services,"$ 4,658",Q172,2019
4636,TL Arts Studio,"$ 4,250",Q172,2019
4637,TL CB Per Session Per Diem Prep,"$ 1,240",Q172,2019
4638,TL CB School Staff,"$ 19,722",Q172,2019
4639,TL CB School Staff Related Services,"$ 4,368",Q172,2019
4640,TL Computer Maintenance,"$ 5,541",Q172,2019
4641,TL Core Curriculum Support,$ 715,Q172,2019
4642,TL E&E MS College Access OTPS,"$ 46,916",Q172,2019
4643,TL E&E MS College Access PS,"$ 4,603",Q172,2019
4644,TL ELA/Math Student Support,"$ 18,298",Q172,2019
4645,TL Fair Student Funding,"$ 6,347,712",Q172,2019
4646,TL FSF Floor Raise,"$ 18,378",Q172,2019
4647,TL FSF Legacy Teacher Supplement,"$ 27,696",Q172,2019
4648,TL GE CB School Staff,"$ 58,341",Q172,2019
4649,TL Long Term Absence,"$ 15,279",Q172,2019
4650,TL MOSL,"$ 1,700",Q172,2019
4651,TL NYSTL Hardware,"$ 10,377",Q172,2019
4652,TL NYSTL Library Books,"$ 6,093",Q172,2019
4653,TL NYSTL Software,"$ 9,326",Q172,2019
4654,TL NYSTL Textbooks,"$ 51,444",Q172,2019
4655,TL Parent Coordinator,"$ 51,640",Q172,2019
4656,TL Parent Coordinator OTPS,$ 500,Q172,2019
4657,TL RS IEP Para,"$ 285,758",Q172,2019
4658,TL RS IEP Teacher,"$ 90,986",Q172,2019
4659,TL RS Mandated Counseling Shared,"$ 67,484",Q172,2019
4660,TL RS Mandated Speech Shared,"$ 187,274",Q172,2019
4661,TL RS Occupational Therapist PS Shared,"$ 75,145",Q172,2019
4662,TL SBST Shared,"$ 237,150",Q172,2019
4663,TL School Incentive 2019,"$ 22,747",Q172,2019
4664,TL SE CB School Staff,"$ 27,019",Q172,2019
4665,TL Social and Emotional Learning,"$ 9,000",Q172,2019
4666,TL Strong Schools Strong Communities,"$ 16,000",Q172,2019
4667,TL Student Club Advisor PS,"$ 1,000",Q172,2019
4668,TL Summer in the City Shared,"$ 6,588",Q172,2019
4669,TL Temporary Shortfall Per Diem,"$ 32,415",Q172,2019
4670,TL Temporary Shortfall Per Session-OTPS,"$ 31,373",Q172,2019
4671,TL Temporary Shortfall Teachers,"$ 90,424",Q172,2019
4672,TL Translation Services,"$ 1,374",Q172,2019
4673,TL Vision for School Improvement,"$ 24,888",Q172,2019
4674,Contract for Excellence FY 09,"$ 86,527",Q172,2018
4675,IDEA RS IEP Para,"$ 88,241",Q172,2018
4676,IDEA SBST Shared,"$ 71,638",Q172,2018
4677,OASAS County Initiative Prevention,"$ 8,889",Q172,2018
4678,OASAS Sub Abuse,"$ 73,714",Q172,2018
4679,OASAS Sub Abuse OTPS,$ 500,Q172,2018
4680,Private PTA Grant 06,"$ 5,586",Q172,2018
4681,Rollover Private Grant 33 (62933),$ 279,Q172,2018
4682,Rollover Private Grant 40,"$ 4,058",Q172,2018
4683,Rollover Private Grant 40 (52940),"$ 1,200",Q172,2018
4684,Rollover Private Grant 43,"$ 1,464",Q172,2018
4685,Rollover Private Grant 45,"$ 3,451",Q172,2018
4686,Rollover Private Grant 46,$ 250,Q172,2018
4687,Rollover Private PTA Grant 07 (61207),"$ 4,059",Q172,2018
4688,Rollover SM 66 Brothers Keeper D26,"$ 2,000",Q172,2018
4689,Sequester Aid IDEA RS IEP Paras,"$ 11,135",Q172,2018
4690,Sequester Aid Title I STH for Non-Title I Schools,$ 745,Q172,2018
4691,Title I STH for Non Title I Schools,"$ 7,058",Q172,2018
4692,Title III Immigrant,"$ 4,283",Q172,2018
4693,Title III LEP,"$ 12,366",Q172,2018
4694,Title III Translation Services,"$ 4,285",Q172,2018
4695,TL Arts Continuum Program OTPS,"$ 8,575",Q172,2018
4696,TL Arts Continuum Program PS,"$ 1,289",Q172,2018
4697,TL Arts Studio,"$ 5,825",Q172,2018
4698,TL CB School Staff,"$ 13,788",Q172,2018
4699,TL Computer Maintenance,"$ 7,894",Q172,2018
4700,TL Core Curriculum Support,$ 858,Q172,2018
4701,TL ELA/Math Student Support,"$ 12,509",Q172,2018
4702,TL Fair Student Funding,"$ 5,910,978",Q172,2018
4703,TL FSF Legacy Teacher Supplement,"$ 27,578",Q172,2018
4704,TL Long Term Absence,"$ 17,183",Q172,2018
4705,TL MOSL,"$ 1,700",Q172,2018
4706,TL NYSTL Library Books,"$ 6,107",Q172,2018
4707,TL NYSTL Textbooks,"$ 70,752",Q172,2018
4708,TL Parent Coordinator,"$ 51,640",Q172,2018
4709,TL Parent Coordinator OTPS,$ 500,Q172,2018
4710,TL RS IEP Para,"$ 233,394",Q172,2018
4711,TL RS IEP Teacher,"$ 86,981",Q172,2018
4712,TL RS Mandated Counseling Shared,"$ 57,585",Q172,2018
4713,TL RS Mandated Speech Shared,"$ 180,332",Q172,2018
4714,TL RS Occupational Therapist PS Shared,"$ 72,148",Q172,2018
4715,TL RS Speech Sixth Period Coverage,"$ 1,391",Q172,2018
4716,TL SBST Shared,"$ 176,979",Q172,2018
4717,TL School Incentive 2019,"$ 43,491",Q172,2018
4718,TL Section 504,"$ 34,659",Q172,2018
4719,TL Social and Emotional Learning,"$ 5,000",Q172,2018
4720,TL Strong Schools Strong Communities,"$ 16,000",Q172,2018
4721,TL Summer in the City Shared,"$ 3,619",Q172,2018
4722,TL Temporary Shortfall 6 pd Shortage Coverage,"$ 57,540",Q172,2018
4723,TL Temporary Shortfall Per Diem,"$ 26,362",Q172,2018
4724,TL Temporary Shortfall Per Session-OTPS,"$ 55,128",Q172,2018
4725,TL Translation Services,"$ 1,265",Q172,2018
4726,TL Vision for School Improvement,"$ 24,888",Q172,2018
4727,4K for All,"$ 247,774",Q162,2022
4728,ARPA Academic Recovery,"$ 132,082",Q162,2022
4729,ARPA Academic Recovery AP Summer Rising,"$ 17,990",Q162,2022
4730,ARPA Academic Recovery Arts,"$ 33,020",Q162,2022
4731,ARPA Academic Recovery NYSITELL Testing Admin,"$ 15,198",Q162,2022
4732,ARPA Academic Recovery Screeners,"$ 5,330",Q162,2022
4733,ARPA Academic Recovery SE After-School Instruction,"$ 41,835",Q162,2022
4734,ARPA Academic Recovery SE Counseling,"$ 2,965",Q162,2022
4735,ARPA Academic Recovery SE Intervention Training,"$ 2,624",Q162,2022
4736,ARPA Academic Recovery SE Planning Prep,"$ 4,330",Q162,2022
4737,ARPA Academic Recovery SE RS Related Services,"$ 25,230",Q162,2022
4738,ARPA COVID Staffing Support,"$ 44,910",Q162,2022
4739,ARPA Election Day Remote Planning,"$ 1,597",Q162,2022
4740,ARPA LA Initial Register Relief,"$ 63,611",Q162,2022
4741,ARPA School COVID Planning Expansion,"$ 17,846",Q162,2022
4742,ARPA Vaccine Policy Coverage,"$ 13,744",Q162,2022
4743,Contract for Excellence FY 09,"$ 55,741",Q162,2022
4744,CRRSA Computer Maintenance,$ 817,Q162,2022
4745,CRRSA CRSE Arts Studio,$ 642,Q162,2022
4746,CRRSA ELL/Special Needs Partner Arts Project OTPS,"$ 14,697",Q162,2022
4747,CRRSA Family Leadership,"$ 19,908",Q162,2022
4748,CRRSA Home Language Libraries,"$ 2,620",Q162,2022
4749,CRRSA Restoration Arts Studio,"$ 1,628",Q162,2022
4750,CRRSA Situation Room,"$ 4,100",Q162,2022
4751,High Need Support for Title I STH,$ 678,Q162,2022
4752,IDEA RS IEP Para,"$ 183,074",Q162,2022
4753,School Support Supplement,"$ 190,665",Q162,2022
4754,Title I STH for Non Title I Schools,"$ 6,316",Q162,2022
4755,Title IIA Supplemental,"$ 37,249",Q162,2022
4756,Title III LEP,"$ 19,068",Q162,2022
4757,Title III Translation Services,"$ 3,609",Q162,2022
4758,Title IV Fall Reopening Planning Grant,"$ 7,798",Q162,2022
4759,Title IV Well Rounded ELA Math Support,"$ 3,553",Q162,2022
4760,TL CB School Staff,"$ 104,237",Q162,2022
4761,TL Computer Maintenance,"$ 3,973",Q162,2022
4762,TL CRRSA FSF Floor Raise,"$ 141,623",Q162,2022
4763,TL ELA/Math Student Support,"$ 10,286",Q162,2022
4764,TL ELL/Special Needs Partner Arts Project OTPS,$ 303,Q162,2022
4765,TL ELL/Special Needs Partner Arts Project PS,"$ 1,296",Q162,2022
4766,TL Fair Student Funding,"$ 3,854,054",Q162,2022
4767,TL FSF Floor Raise,"$ 239,927",Q162,2022
4768,TL Implicit Bias Awareness,"$ 10,380",Q162,2022
4769,TL MOSL,"$ 1,700",Q162,2022
4770,TL NYSTL Hardware,"$ 5,273",Q162,2022
4771,TL NYSTL Library Books,"$ 3,481",Q162,2022
4772,TL NYSTL Software,"$ 5,272",Q162,2022
4773,TL Parent Coordinator,"$ 43,968",Q162,2022
4774,TL Parent Coordinator OTPS,$ 500,Q162,2022
4775,TL RS IEP Para,"$ 544,994",Q162,2022
4776,TL RS IEP Teacher,"$ 103,080",Q162,2022
4777,TL RS Mandated Counseling Shared,"$ 92,818",Q162,2022
4778,TL RS Mandated Speech Shared,"$ 294,920",Q162,2022
4779,TL RS Occupational Therapist PS Shared,"$ 81,110",Q162,2022
4780,TL Sabbaticals,"$ 79,740",Q162,2022
4781,TL SBST Shared,"$ 233,627",Q162,2022
4782,TL Situation Room,"$ 4,800",Q162,2022
4783,TL Terminal and Paid Leaves,"$ 46,128",Q162,2022
4784,TL Translation Services,"$ 1,365",Q162,2022
4785,4K for All,"$ 240,889",Q162,2021
4786,Contract for Excellence FY 09,"$ 55,741",Q162,2021
4787,High Need Support for Title I STH,$ 506,Q162,2021
4788,IDEA RS IEP Para,"$ 126,620",Q162,2021
4789,School Support Supplement,"$ 187,765",Q162,2021
4790,Self Sustaining 31,$ 372,Q162,2021
4791,Title I STH for Non Title I Schools,"$ 4,828",Q162,2021
4792,Title I STH for Non Title I Schools Carry Over,$ 609,Q162,2021
4793,Title IIA Supplemental,"$ 44,301",Q162,2021
4794,Title III LEP,"$ 18,366",Q162,2021
4795,Title III Translation Services,"$ 3,294",Q162,2021
4796,Title IV Summer Rising Reopening Planning,"$ 3,289",Q162,2021
4797,Title IV Well Rounded ELA Math Support,"$ 3,872",Q162,2021
4798,TL Arts Studio,"$ 1,120",Q162,2021
4799,TL CB School Staff,"$ 10,367",Q162,2021
4800,TL Computer Maintenance,"$ 3,588",Q162,2021
4801,TL Covid MY Register Loss Restoration,"$ 63,610",Q162,2021
4802,TL CRRSA COVID MYA Register Loss Restoration,"$ 190,829",Q162,2021
4803,TL CRRSA COVID Teacher Support,"$ 206,398",Q162,2021
4804,TL ELA/Math Student Support,"$ 10,840",Q162,2021
4805,TL ELL/Special Needs Partner Arts Project OTPS,"$ 6,000",Q162,2021
4806,TL Fair Student Funding,"$ 3,888,029",Q162,2021
4807,TL Implicit Bias Awareness,"$ 2,150",Q162,2021
4808,TL Instructional Leadership Framework,"$ 24,568",Q162,2021
4809,TL NYSTL Hardware,"$ 6,815",Q162,2021
4810,TL NYSTL Library Books,"$ 3,919",Q162,2021
4811,TL NYSTL Software,"$ 6,285",Q162,2021
4812,TL NYSTL Textbooks,"$ 6,508",Q162,2021
4813,TL Parent Coordinator,"$ 40,450",Q162,2021
4814,TL Parent Coordinator OTPS,$ 500,Q162,2021
4815,TL Periodic Assessment,"$ 1,700",Q162,2021
4816,TL RS IEP Para,"$ 614,624",Q162,2021
4817,TL RS IEP Teacher,"$ 101,099",Q162,2021
4818,TL RS Mandated Counseling Shared,"$ 51,128",Q162,2021
4819,TL RS Mandated Speech Shared,"$ 297,327",Q162,2021
4820,TL RS Occupational Therapist PS Shared,"$ 78,516",Q162,2021
4821,TL Sabbaticals,"$ 78,179",Q162,2021
4822,TL SBST Shared,"$ 237,838",Q162,2021
4823,TL School COVID Planning Supplement,"$ 6,776",Q162,2021
4824,TL Summer in the City Shared,"$ 6,910",Q162,2021
4825,TL Terminal and Paid Leaves,"$ 43,038",Q162,2021
4826,TL Translation Services,"$ 1,247",Q162,2021
4827,4K for All,"$ 235,503",Q162,2020
4828,Contract for Excellence FY 09,"$ 55,741",Q162,2020
4829,High Need Support for Title I STH,$ 214,Q162,2020
4830,IDEA RS IEP Para,"$ 104,305",Q162,2020
4831,School Support Supplement,"$ 182,319",Q162,2020
4832,Self Sustaining 31,"$ 1,728",Q162,2020
4833,Title I STH for Non Title I Schools,"$ 2,192",Q162,2020
4834,Title IIA Supplemental,"$ 48,146",Q162,2020
4835,Title III Immigrant,"$ 5,448",Q162,2020
4836,Title III LEP,"$ 16,718",Q162,2020
4837,Title III Translation Services,"$ 3,336",Q162,2020
4838,TL Arts Studio,"$ 1,730",Q162,2020
4839,TL CB School Staff,"$ 11,741",Q162,2020
4840,TL Computer Maintenance,"$ 3,588",Q162,2020
4841,TL Continuous Improvement,"$ 16,000",Q162,2020
4842,TL E&E Algebra for All,"$ 4,000",Q162,2020
4843,TL ELA/Math Student Support,"$ 10,334",Q162,2020
4844,TL ELL/Special Needs Partner Arts Project OTPS,"$ 15,000",Q162,2020
4845,TL ELL/Special Needs Partner Arts Project PS,"$ 1,227",Q162,2020
4846,TL Fair Student Funding,"$ 4,186,180",Q162,2020
4847,TL FSF Post-IEP Support,$ 493,Q162,2020
4848,TL Instructional Leadership Framework,"$ 24,888",Q162,2020
4849,TL MOSL,"$ 1,700",Q162,2020
4850,TL NYSTL Hardware,"$ 6,565",Q162,2020
4851,TL NYSTL Library Books,"$ 3,954",Q162,2020
4852,TL NYSTL Software,"$ 6,494",Q162,2020
4853,TL NYSTL Textbooks,"$ 4,471",Q162,2020
4854,TL Parent Coordinator,"$ 37,878",Q162,2020
4855,TL Parent Coordinator OTPS,$ 500,Q162,2020
4856,TL RS IEP Para,"$ 486,031",Q162,2020
4857,TL RS IEP Teacher,"$ 98,271",Q162,2020
4858,TL RS Mandated Counseling Shared,"$ 44,149",Q162,2020
4859,TL RS Mandated Speech Shared,"$ 290,079",Q162,2020
4860,TL RS Occupational Therapist PS Shared,"$ 71,308",Q162,2020
4861,TL Sabbaticals,"$ 151,695",Q162,2020
4862,TL SBST Shared,"$ 233,390",Q162,2020
4863,TL Section 504,"$ 32,638",Q162,2020
4864,TL Summer in the City Shared,"$ 7,561",Q162,2020
4865,TL Talented and Gifted,$ 379,Q162,2020
4866,TL Terminal and Paid Leaves,"$ 19,477",Q162,2020
4867,TL Translation Services,$ 985,Q162,2020
4868,4K for All,"$ 229,442",Q162,2019
4869,Contract for Excellence FY 09,"$ 55,741",Q162,2019
4870,IDEA RS IEP Para,"$ 150,421",Q162,2019
4871,School Support Supplement,"$ 166,255",Q162,2019
4872,Self Sustaining 31,"$ 9,500",Q162,2019
4873,Sequester Aid IDEA RS IEP Paras,"$ 16,677",Q162,2019
4874,Sequester Aid Title I STH for Non-Title I Schools,$ 550,Q162,2019
4875,Sequester/2010 Census Title IIA,"$ 15,220",Q162,2019
4876,Title I STH for Non Title I Schools,"$ 5,400",Q162,2019
4877,Title IIA Supplemental,"$ 41,236",Q162,2019
4878,Title III LEP,"$ 15,694",Q162,2019
4879,Title III Translation Services,"$ 3,638",Q162,2019
4880,TL Arts Studio,"$ 1,700",Q162,2019
4881,TL CB Per Session Per Diem Prep,"$ 1,011",Q162,2019
4882,TL CB School Staff,"$ 14,035",Q162,2019
4883,TL CB School Staff PK,"$ 2,150",Q162,2019
4884,TL CB School Staff Related Services,"$ 2,730",Q162,2019
4885,TL Computer Maintenance,"$ 3,935",Q162,2019
4886,TL Core Curriculum Support,"$ 1,573",Q162,2019
4887,TL ELA/Math Student Support,"$ 9,945",Q162,2019
4888,TL Fair Student Funding,"$ 3,996,397",Q162,2019
4889,TL FSF Floor Raise,"$ 53,490",Q162,2019
4890,TL FSF Legacy Teacher Supplement,"$ 39,075",Q162,2019
4891,TL GE CB School Staff,"$ 39,069",Q162,2019
4892,TL MOSL,"$ 1,700",Q162,2019
4893,TL NYSTL Library Books,"$ 4,118",Q162,2019
4894,TL NYSTL Textbooks,"$ 27,891",Q162,2019
4895,TL Parent Coordinator,"$ 35,592",Q162,2019
4896,TL Parent Coordinator OTPS,$ 500,Q162,2019
